Prix,Titre,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,État,Équipements
28 000 DH,سيارة جيدة,1990,Manuelle,Diesel,140 000 - 149 999,Renault,19,5,Dédouanée,Non,7 CV,Excellent,"Verrouillage centralisé à distance, Vitres électriques"
,Peugeot 208 Diesel Manuelle 2023 à Rabat,2023,Manuelle,Diesel,35 000 - 39 999,Peugeot,208,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,DUSTER AUTOMATIQUE 2020 PARTICULLIER,2020,Automatique,Diesel,50 000 - 54 999,Dacia,Duster,,,Oui,6 CV,,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
110 000 DH,Suzuki Swift A vendre,2019,Manuelle,Essence,40 000 - 44 999,Suzuki,Swift,,WW au Maroc,Oui,7 CV,Excellent,Aucun
,Dacia Logan Diesel Manuelle 2015 à Bouskoura,2015,Manuelle,Diesel,140 000 - 149 999,Dacia,Logan,,,,6 CV,,Aucun
,Mercedes-Benz Classe GLC Diesel Automatique 2025,2025,Automatique,Diesel,0 - 4 999,Mercedes-Benz,Classe GLC,5,Importée neuve,Oui,8 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
120 000 DH,sandero stepway,2017,Manuelle,Diesel,120 000 - 129 999,Dacia,Sandero,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
245 000 DH,Volkswagen Tcross,2019,Automatique,Diesel,170 000 - 179 999,Volkswagen,T-Roc,5,Dédouanée,Oui,6 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,مرسيديس 2007 مليح خصها 3 ضريبة,2007,Automatique,Diesel,20 000 - 24 999,Mercedes-Benz,AMG GT,5,WW au Maroc,,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
102 000 DH,Clio 4 manuel,2015,Manuelle,Diesel,200 000 - 249 999,Renault,Clio,,WW au Maroc,,6 CV,Très bon,"Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance"
88 000 DH,Honda accord platinum,2008,Automatique,Essence,200 000 - 249 999,Honda,Accord,5,Dédouanée,Non,13 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,Mercedes GLC Coupe 300de,2025,Automatique,Hybride,0 - 4 999,Mercedes-Benz,Classe GLC,5,WW au Maroc,Oui,8 CV,Neuf,Aucun
142 000 DH,passat cc n9iya,2012,Manuelle,Diesel,250 000 - 299 999,Volkswagen,Passat CC,5,,,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
65 000 DH,Hyundai Santa Fe Diesel Manuelle 2008 à Meknès,2008,Manuelle,Diesel,200 000 - 249 999,Hyundai,Santa Fe,5,WW au Maroc,Non,9 CV,Très bon,Aucun
,Dacia Dokker Diesel Manuelle 2018 à Casablanca,2018,Manuelle,Diesel,250 000 - 299 999,Dacia,Dokker,3,WW au Maroc,Oui,6 CV,Très bon,"Airbags, Climatisation"
260 000 DH,KIFAL - JAGUAR XF,2019,Automatique,Diesel,110 000 - 119 999,Jaguar,XF,,,,8 CV,,Aucun
50 000 DH,Volkswagen Polo Diesel Manuelle 2003 à Tata,2003,Manuelle,Diesel,300 000 - 349 999,Volkswagen,Polo,5,Dédouanée,Oui,8 CV,Excellent,"Airbags, Climatisation"
230 000 DH,Skoda Scala Diesel Manuelle 2021 à Casablanca,2021,Manuelle,Diesel,65 000 - 69 999,Skoda,Scala,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,voiture parfaite,2018,Manuelle,Diesel,150 000 - 159 999,Hyundai,i30,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Opel Insignia Diesel Automatique 2013 à Agadir,2013,Automatique,Diesel,250 000 - 299 999,Opel,Insignia,5,WW au Maroc,Non,8 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
18 000 DH,voiture d'occasion,1989,Manuelle,Diesel,0 - 4 999,Renault,R9,5,Dédouanée,,6 CV,Bon,Jantes aluminium
,Citroen C3 manuelle 2020,2020,Manuelle,Diesel,80 000 - 84 999,Citroen,C3,5,WW au Maroc,Oui,6 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
256 000 DH,MERCEDES CLA Automatique diesel 2018 a Casablanca.,2018,Automatique,Diesel,100 000 - 109 999,Mercedes-Benz,Classe CLA,5,WW au Maroc,Non,9 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
260 000 DH,Jeep Compass Night eagle,2021,Manuelle,Diesel,120 000 - 129 999,Jeep,Compass,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
168 000 DH,volkswagen tiguan,2012,Automatique,Diesel,250 000 - 299 999,Volkswagen,Tiguan,5,Dédouanée,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
660 000 DH,Alfa Romeo Stelvio Quadrifoglio V6 Bi-trubo 510CH,2022,Automatique,Essence,60 000 - 64 999,Alfa Romeo,Stelvio,5,WW au Maroc,Oui,17 CV,Excellent,Aucun
65 000 DH,touareg v6,2009,Automatique,Diesel,350 000 - 399 999,Volkswagen,Touareg,5,WW au Maroc,Non,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
,Porsche Cayenne Coupe Hybride Pack sport 2023,2023,Automatique,Hybride,20 000 - 24 999,Porsche,Cayenne,5,Importée neuve,Oui,17 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,toyota corolla,2020,Automatique,Hybride,80 000 - 84 999,Toyota,Corolla,5,WW au Maroc,Non,10 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Vitres électriques"
65 000 DH,Honda CRV 2009,2009,Manuelle,Essence,200 000 - 249 999,Honda,CR-V,5,,,11 CV,Très bon,Aucun
,Renault Kadjar Diesel Manuelle 2018 à Rabat,2018,Manuelle,Diesel,70 000 - 74 999,Renault,Kadjar,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
118 000 DH,Renault Clio 4 modèle 2017,2017,Manuelle,Diesel,170 000 - 179 999,Renault,Clio,5,WW au Maroc,Oui,6 CV,Très bon,Aucun
225 000 DH,Tucson Panoramique,2019,Automatique,Diesel,0 - 4 999,Hyundai,Tucson,,,,6 CV,Excellent,Aucun
,Audi RS3 2023,2023,Automatique,Essence,25 000 - 29 999,Audi,A3,5,Importée neuve,Oui,14 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
22 000 DH,Fiat Uno Diesel Manuelle 1997 à Outat El Haj,1997,Manuelle,Diesel,20 000 - 24 999,Fiat,Uno,,,,7 CV,Bon,Aucun
62 000 DH,Mercedes-Benz Classe E Diesel Automatique 2005,2005,Automatique,Diesel,200 000 - 249 999,Mercedes-Benz,Classe E,5,Dédouanée,Non,11 CV,,Aucun
300 000 DH,mercedes-benz classe s,2014,Automatique,Diesel,180 000 - 189 999,Mercedes-Benz,Classe S,5,WW au Maroc,Oui,14 CV,Excellent,Aucun
280 000 DH,SEAT Ateca 2021,2021,Automatique,Diesel,10 000 - 14 999,Seat,Ateca,5,Pas encore dédouanée,Non,8 CV,Très bon,"Climatisation, Jantes aluminium"
,Range Rover évoque 2020,2020,Automatique,Diesel,95 000 - 99 999,Land Rover,Range Rover Evoque,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
160 000 DH,Bmw X5 Pack M,2012,Automatique,Diesel,150 000 - 159 999,BMW,X5,,Dédouanée,,12 CV,Bon,Aucun
,Mercedes-Benz Classe B Essence Manuelle 2007,2007,Manuelle,Essence,150 000 - 159 999,Mercedes-Benz,Classe B,5,,,7 CV,Très bon,Aucun
116 000 DH,dacia logan,2021,Manuelle,Diesel,110 000 - 119 999,Dacia,Logan,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
103 000 DH,kangoo evo,2011,Manuelle,Diesel,40 000 - 44 999,Renault,Kangoo,5,WW au Maroc,Non,6 CV,Excellent,"Airbags, CD/MP3/Bluetooth, Climatisation, Verrouillage centralisé à distance, Vitres électriques"
,Hyundai Accent Diesel Automatique 2021 à Marrakech,2021,Automatique,Diesel,100 000 - 109 999,Hyundai,Accent,5,WW au Maroc,Oui,7 CV,Excellent,"ABS, Airbags, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
,renault clio,2021,Manuelle,Diesel,120 000 - 129 999,Renault,Clio,5,WW au Maroc,Oui,7 CV,Très bon,"Caméra de recul, Climatisation, Jantes aluminium, Radar de recul, Vitres électriques"
59 000 DH,Kia Sorento Diesel Automatique 2005 à Agadir,2005,Automatique,Diesel,200 000 - 249 999,Kia,Sorento,5,WW au Maroc,Non,10 CV,Bon,"ABS, Airbags, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
35 000 DH,fiat sciena,2001,Manuelle,Diesel,300 000 - 349 999,Fiat,Siena,5,WW au Maroc,Non,6 CV,Correct,"Verrouillage centralisé à distance, Vitres électriques"
230 000 DH,Nissan Qashqai ACENTA Diesel Manuelle2019 LAAYOUNE,2019,Manuelle,Diesel,75 000 - 79 999,Nissan,Qashqai,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Mercedes-Benz Classe C 220d pack AMG 2018,2018,Automatique,Diesel,120 000 - 129 999,Mercedes-Benz,Classe C,5,Dédouanée,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
172 000 DH,Hyundai i30 Automatique 1er main 6cv parfait,2021,Automatique,Diesel,160 000 - 169 999,Hyundai,i30,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
120 000 DH,Renault kangoo,2016,Manuelle,Diesel,120 000 - 129 999,Renault,Kangoo,,Dédouanée,,6 CV,Excellent,Aucun
347 000 DH,رونج روفر ايڨوك كسابية,2020,Automatique,Diesel,110 000 - 119 999,Land Rover,Range Rover Evoque,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
187 000 DH,BMW 520d Luxury 2014,2014,Automatique,Diesel,170 000 - 179 999,BMW,Série 5,3,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,MERCEDES CLASSE C 220d 2021,2021,Automatique,Diesel,50 000 - 54 999,Mercedes-Benz,Classe C,,Importée neuve,,8 CV,Excellent,Aucun
54 000 DH,suzuki swift tout option,2007,Manuelle,Essence,110 000 - 119 999,Suzuki,Swift,5,WW au Maroc,Non,7 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Ordinateur de bord, Radar de recul, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
380 000 DH,tiguan a vendre,2018,Automatique,Diesel,90 000 - 94 999,Volkswagen,Tiguan,5,Importée neuve,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
56 000 DH,renault,2009,Manuelle,Essence,250 000 - 299 999,Renault,Clio,5,WW au Maroc,Non,7 CV,Excellent,Aucun
146 000 DH,Toyota RAV4 Diesel,2014,Manuelle,Diesel,200 000 - 249 999,Toyota,RAV 4,5,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
60 000 DH,Nissan,2007,Manuelle,Diesel,400 000 - 449 999,Nissan,X-Trail,5,WW au Maroc,Non,8 CV,Bon,"Airbags, Climatisation, Sièges cuir, Verrouillage centralisé à distance"
195 000 DH,Kia Sportage Diesel Automatique 2016 à Marrakech,2016,Automatique,Diesel,160 000 - 169 999,Kia,Sportage,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,mini cooper countryman S diesel 2.0l,2012,Automatique,Diesel,150 000 - 159 999,Mini,CountryMan,5,WW au Maroc,,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
110 000 DH,Skoda octavia a vendre,2012,Manuelle,Diesel,190 000 - 199 999,Skoda,Octavia,5,WW au Maroc,Non,8 CV,Bon,"Airbags, Climatisation, Jantes aluminium, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Seat Leon fr plus Automatique,2017,Automatique,Diesel,150 000 - 159 999,Seat,Leon,5,Dédouanée,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
570 000 DH,bmw serie 5,2023,Automatique,Diesel,180 000 - 189 999,BMW,Série 5,5,Dédouanée,Oui,8 CV,Excellent,Aucun
155 000 DH,la voiture disponible a benguerir,2022,Manuelle,Diesel,160 000 - 169 999,Peugeot,208,,WW au Maroc,,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
,Renault Megane 4 Diesel Automatique 2023 à Rabat,2023,Automatique,Diesel,30 000 - 34 999,Renault,Megane,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
120 000 DH,Audi A5,2010,Automatique,Diesel,250 000 - 299 999,Audi,A5,5,Importée neuve,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
90 000 DH,une très belle korando à vendre,2012,Manuelle,Diesel,150 000 - 159 999,Ssangyong,Korando,,,,8 CV,Excellent,"Climatisation, Jantes aluminium"
,Skoda Karoq Diesel Automatique 2020 DED 03/2025,2020,Automatique,Diesel,130 000 - 139 999,Skoda,Karoq,5,Dédouanée,Non,6 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
142 000 DH,duster,2018,Automatique,Diesel,250 000 - 299 999,Dacia,Duster,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Toit ouvrant, Verrouillage centralisé à distance"
,Volvo XC40 Diesel Automatique 2020 à Bouskoura,2020,Automatique,Diesel,90 000 - 94 999,Volvo,XC40,,,,8 CV,Excellent,"ABS, Airbags, Climatisation, ESP, Jantes aluminium, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Vitres électriques"
