Prix,Titre,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,État,Équipements
56 000 DH,seat,2009,Manuelle,Diesel,10 000 - 14 999,Seat,Cordoba,5,Dédouanée,Non,8 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Ordinateur de bord, Radar de recul, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
55 000 DH,kia,2007,Manuelle,Diesel,400 000 - 449 999,Kia,Cerato,5,,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
,Mercedes sl 500,1993,Automatique,Essence,120 000 - 129 999,Mercedes-Benz,Classe SL,3,Dédouanée,Oui,23 CV,Excellent,"ABS, Airbags, Climatisation, ESP, Jantes aluminium, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Vitres électriques"
25 000 DH,Peugeot 309,1988,Manuelle,Diesel,10 000 - 14 999,Peugeot,309,3,Importée neuve,,7 CV,Correct,"Jantes aluminium, Toit ouvrant, Verrouillage centralisé à distance"
75 000 DH,Citroen 2 CV Essence Manuelle 1980 à Marrakech,1980 ou plus ancien,Manuelle,Essence,0 - 4 999,Citroen,2 CV,5,Dédouanée,Oui,4 CV,Excellent,Aucun
365 000 DH,Range rover evoque,2021,Automatique,Diesel,150 000 - 159 999,Land Rover,Range Rover Evoque,5,WW au Maroc,Oui,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
22 000 DH,Suzuki Maruti Essence Manuelle 2007 à Casablanca,2007,Manuelle,Essence,55 000 - 59 999,Suzuki,Maruti,5,WW au Maroc,Non,5 CV,Bon,Aucun
525 000 DH,Volkswagen,2021,Automatique,Diesel,110 000 - 119 999,Volkswagen,Tiguan,5,Dédouanée,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,Peugeot 208,2023,Manuelle,Diesel,30 000 - 34 999,Peugeot,208,5,WW au Maroc,Oui,6 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,fiat palio,2001,Manuelle,Diesel,300 000 - 349 999,Fiat,Palio,5,,Non,6 CV,,Aucun
68 000 DH,باتنير 2008,2008,Manuelle,Diesel,0 - 4 999,Peugeot,Partner,5,WW au Maroc,Oui,7 CV,Bon,Jantes aluminium
120 000 DH,kia Picanto 2022,2022,Manuelle,Essence,25 000 - 29 999,Kia,Picanto,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Verrouillage centralisé à distance, Vitres électriques"
105 000 DH,toyota hilux,2007,Manuelle,Diesel,Plus de 500 000,Toyota,Hilux,,WW au Maroc,Non,12 CV,Excellent,"CD/MP3/Bluetooth, Climatisation, Vitres électriques"
145 000 DH,Ford Ecosport Essence Automatique 2019 à Tanger,2019,Automatique,Essence,60 000 - 64 999,Ford,Ecosport,5,WW au Maroc,Oui,4 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,سكودا أوكطافيا ديزل أوتوماتيك 2021,2021,Automatique,Diesel,10 000 - 14 999,Skoda,Octavia,,,,8 CV,Excellent,Aucun
155 000 DH,opel corsa 1.5 D 102 GS,2021,Manuelle,Diesel,90 000 - 94 999,Opel,Astra,,WW au Maroc,Non,6 CV,,"ABS, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
120 000 DH,Citroen C3 Diesel Manuelle 2017 à Rabat,2017,Manuelle,Diesel,85 000 - 89 999,Citroen,C3,5,WW au Maroc,Oui,5 CV,Très bon,Aucun
,رونو 19 مليحة لبغها مرحبا,1993,Manuelle,Diesel,95 000 - 99 999,Renault,19,,,,7 CV,,Aucun
490 000 DH,Toyota Tundra Essence Automatique 2012 à Marrakech,2012,Automatique,Essence,120 000 - 129 999,Toyota,Tundra,5,Importée neuve,Non,32 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
48 000 DH,polo excellent état,2004,Manuelle,Essence,200 000 - 249 999,Volkswagen,Polo,5,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Ordinateur de bord, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
,Opel combo 2019,2019,Manuelle,Diesel,200 000 - 249 999,Opel,Combo,5,WW au Maroc,,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Verrouillage centralisé à distance, Vitres électriques"
160 000 DH,Ford Kuga Diesel Manuelle 2016 à Fès,2016,Manuelle,Diesel,200 000 - 249 999,Ford,Kuga,5,WW au Maroc,Non,8 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
126 000 DH,BMW Série 3 Diesel Manuelle 2011 à Ifrane,2011,Manuelle,Diesel,200 000 - 249 999,BMW,Série 3,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Ordinateur de bord, Radar de recul, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
22 000 DH,rover 400 mazout,1998,Manuelle,Diesel,30 000 - 34 999,Rover,Serie 400,3,WW au Maroc,Non,8 CV,Très bon,"Airbags, Climatisation, Jantes aluminium, Verrouillage centralisé à distance, Vitres électriques"
70 000 DH,Ford Fiesta Essence Manuelle 2010 à Tinghir,2010,Manuelle,Essence,190 000 - 199 999,Ford,Fiesta,5,WW au Maroc,Non,7 CV,Très bon,"Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Radar de recul, Régulateur de vitesse, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
215 000 DH,Citroen C4 Diesel Manuelle 2023 à Deroua,2023,Manuelle,Diesel,40 000 - 44 999,Citroen,C4,5,WW au Maroc,Oui,6 CV,Excellent,"Airbags, CD/MP3/Bluetooth, Climatisation, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse"
,307 diesel a vendre,2005,Manuelle,Diesel,350 000 - 399 999,Peugeot,307,3,WW au Maroc,Oui,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Verrouillage centralisé à distance, Vitres électriques"
90 000 DH,Fiat 850 Spécial (COLLECTION),1980 ou plus ancien,Manuelle,Essence,55 000 - 59 999,Autres,Autres,3,WW au Maroc,Non,5 CV,Excellent,Aucun
118 000 DH,Ford Focus Titanium - Fin 2012,2012,Manuelle,Diesel,200 000 - 249 999,Ford,Focus,,,,6 CV,,"Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
225 000 DH,peugeot 2008,2022,Manuelle,Diesel,20 000 - 24 999,Peugeot,2008,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Vitres électriques"
50 000 DH,Mercedes-Benz 210 Diesel Automatique 1998 à Tanger,1998,Automatique,Diesel,400 000 - 449 999,Mercedes-Benz,210,5,Dédouanée,Oui,12 CV,Très bon,Aucun
22 000 DH,Autres Autres Essence Manuelle 1999 à Nador,1999,Manuelle,Essence,250 000 - 299 999,Autres,Autres,5,Dédouanée,,8 CV,Bon,Aucun
,peugeot 306,2007,Manuelle,Diesel,400 000 - 449 999,Peugeot,307,5,WW au Maroc,Non,6 CV,Bon,"Airbags, Climatisation, Jantes aluminium"
158 000 DH,سكودا اوكتافيا,2014,Automatique,Diesel,100 000 - 109 999,Skoda,Octavia,5,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
210 000 DH,hyundai creta,2020,Automatique,Diesel,45 000 - 49 999,Hyundai,Creta,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,ford fiesta essence,1996,Manuelle,Essence,95 000 - 99 999,Ford,Fiesta,,Dédouanée,Non,6 CV,,"ABS, Verrouillage centralisé à distance"
260 000 DH,JEEP NIGHT EAGLE  CHEROKEE,2020,Automatique,Diesel,60 000 - 64 999,Jeep,Cherokee,5,WW au Maroc,Oui,9 CV,Excellent,Aucun
,VOLKSWAGEN GOLF 7 Diesel,2017,Manuelle,Diesel,170 000 - 179 999,Volkswagen,Golf 7,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
200 000 DH,Hyundai i 20 Essence Automatique 2023 à Tanger,2023,Automatique,Essence,15 000 - 19 999,Hyundai,i20,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
135 000 DH,Nissan Juke Modèle 2017 1ère main,2017,Manuelle,Diesel,170 000 - 179 999,Nissan,Juke,5,WW au Maroc,Oui,6 CV,Excellent,Aucun
73 000 DH,Sandero 2017 essence,2017,Manuelle,Essence,170 000 - 179 999,Dacia,Sandero,5,WW au Maroc,Non,7 CV,Très bon,"Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Vitres électriques"
56 000 DH,Hyundai i 10 Essence Manuelle 2009 à Fès,2009,Manuelle,Essence,5 000 - 9 999,Hyundai,i10,5,,Non,5 CV,Très bon,Aucun
125 000 DH,Clio 4 Excellent état,2019,Manuelle,Diesel,150 000 - 159 999,Renault,Clio,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
86 000 DH,سطروين سي3 ديزل يدوي 2014 في طنجة,2014,Manuelle,Diesel,160 000 - 169 999,Citroen,C3,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Ordinateur de bord, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
115 000 DH,رونو سنيك ديزل يدوي 2011 في القنيطرة الديوانة 2018,2011,Manuelle,Diesel,170 000 - 179 999,Renault,Scenic,5,Dédouanée,Non,7 CV,Excellent,"CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,dacia,2021,Manuelle,Diesel,5 000 - 9 999,Dacia,Dokker,,Dédouanée,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
105 000 DH,clio 4 diesel,2017,Manuelle,Diesel,110 000 - 119 999,Renault,Clio,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
30 000 DH,polo classique,1997,Manuelle,Diesel,190 000 - 199 999,Volkswagen,Polo,5,WW au Maroc,Non,8 CV,Bon,Aucun
357 000 DH,Volvo XC60 Diesel Automatique 2021 à Tétouan,2021,Automatique,Diesel,180 000 - 189 999,Volvo,XC60,5,WW au Maroc,Non,8 CV,Bon,"Airbags, Jantes aluminium, Sièges cuir, Système de navigation/GPS"
90 000 DH,Volkswagen Polo 6R très bon état,2012,Manuelle,Diesel,200 000 - 249 999,Volkswagen,Polo,5,WW au Maroc,Non,5 CV,Excellent,"Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Ordinateur de bord, Sièges cuir, Système de navigation/GPS, Vitres électriques"
600 000 DH,Fiat Bravo,2014,Manuelle,Essence,0 - 4 999,Fiat,Bravo,3,WW au Maroc,Non,10 CV,Très bon,"Caméra de recul, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
230 000 DH,Audi Q2 automatique,2018,Automatique,Diesel,130 000 - 139 999,Audi,Q2,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Vitres électriques"
380 000 DH,sla Mercedes,2021,Automatique,Diesel,5 000 - 9 999,Mercedes-Benz,220,,WW au Maroc,Oui,8 CV,,"Airbags, Climatisation, Jantes aluminium"
108 000 DH,Sandiro stepway,2017,Manuelle,Diesel,200 000 - 249 999,Dacia,Sandero,5,WW au Maroc,Non,6 CV,Très bon,Aucun
50 000 DH,peugeot 406,2004,Manuelle,Diesel,300 000 - 349 999,Peugeot,406,,,,8 CV,,Aucun
128 000 DH,بيجو تيبي 2018,2018,Manuelle,Diesel,100 000 - 109 999,Peugeot,Tepee,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
180 000 DH,hyundai santa fe,2016,Automatique,Diesel,20 000 - 24 999,Hyundai,Santa Fe,,,,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
93 000 DH,Hyundai i 30 Diesel Manuelle 2011 à Mohammedia,2011,Manuelle,Diesel,200 000 - 249 999,Hyundai,i30,5,WW au Maroc,Non,6 CV,Très bon,"Airbags, Caméra de recul, Climatisation, Jantes aluminium, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
45 000 DH,fiat,2009,Manuelle,Essence,150 000 - 159 999,Fiat,Panda,5,WW au Maroc,Non,6 CV,Bon,"Caméra de recul, Climatisation, Vitres électriques"
46 000 DH,belle voiture,2004,Manuelle,Essence,250 000 - 299 999,Renault,Megane,5,WW au Maroc,Non,8 CV,Très bon,Aucun
350 000 DH,Audi Q7 3.0 TDI Quattro 2017 à Casablanca,2017,Automatique,Diesel,100 000 - 109 999,Audi,Q7,5,WW au Maroc,Oui,12 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
62 000 DH,Dacia Sandero diesel 2013,2013,Manuelle,Diesel,200 000 - 249 999,Dacia,Sandero,5,WW au Maroc,Non,6 CV,Bon,"CD/MP3/Bluetooth, Climatisation, Verrouillage centralisé à distance, Vitres électriques"
72 500 DH,peugeot,2012,Manuelle,Diesel,100 000 - 109 999,Peugeot,206,5,Dédouanée,Oui,6 CV,Excellent,"ABS, Jantes aluminium, Vitres électriques"
20 000 DH,Renault R11 Essence Manuelle 1984 à Rabat,1984,Manuelle,Essence,55 000 - 59 999,Renault,R11,5,Dédouanée,Non,6 CV,Très bon,Aucun
72 000 DH,dacia  2011   عامرة عمارة كاملة  بقيا  نقية,2011,Manuelle,Diesel,200 000 - 249 999,Dacia,Logan,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Ordinateur de bord, Verrouillage centralisé à distance, Vitres électriques"
132 000 DH,JETTA 2018,2018,Manuelle,Diesel,200 000 - 249 999,Volkswagen,Jetta,5,WW au Maroc,,8 CV,Excellent,Aucun
240 000 DH,Jaguar XF V6 -  3.5T - 340CV,2016,Automatique,Essence,140 000 - 149 999,Jaguar,XF,5,WW au Maroc,Oui,17 CV,Très bon,Aucun
,Audi Q5 Sportback Quattro,2022,Automatique,Hybride,55 000 - 59 999,Audi,Q5,5,Dédouanée,Oui,8 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
50 000 DH,Fiat Grande Punto Essence Manuelle 2008,2008,Manuelle,Essence,190 000 - 199 999,Fiat,Grande Punto,,Dédouanée,,6 CV,Excellent,"Airbags, CD/MP3/Bluetooth, Climatisation, Vitres électriques"
95 000 DH,range rover HSE,2011,Automatique,Diesel,170 000 - 179 999,Land Rover,Range Rover Sport,5,Importée neuve,Non,11 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
350 000 DH,سيارة تكوان موديل 2017 ديوانة 2023,2017,Automatique,Diesel,250 000 - 299 999,Volkswagen,Tiguan,5,Importée neuve,Oui,8 CV,Excellent,"ABS, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
220 000 DH,Peugeot 508 2019 automatique,2019,Automatique,Diesel,130 000 - 139 999,Peugeot,508,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
,Mercedes-benz Classe C C220 Designo,2018,Automatique,Diesel,160 000 - 169 999,Mercedes-Benz,Classe C,,Importée neuve,,8 CV,Excellent,Aucun
420 000 DH,audi a3 dd 2024,2021,Automatique,Diesel,95 000 - 99 999,Audi,A3,5,Dédouanée,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
67 000 DH,sang ynang Avendre,2008,Manuelle,Diesel,250 000 - 299 999,Ssangyong,Kyron,5,WW au Maroc,,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Sièges cuir, Système de navigation/GPS"
185 000 DH,porsche cayenne modèle 2011,2011,Automatique,Diesel,170 000 - 179 999,Porsche,Cayenne,5,Importée neuve,Non,12 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,Ford Mondeo Diesel Manuelle 2006 à Oujda,2006,Manuelle,Diesel,190 000 - 199 999,Ford,Mondeo,5,Dédouanée,Non,8 CV,Bon,Aucun
,Ford Focus,2021,Automatique,Diesel,80 000 - 84 999,Ford,Focus,5,WW au Maroc,Oui,7 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
78 000 DH,peugeot 2.0 HDi BVA Premium Pack Griffe,2008,Manuelle,Diesel,200 000 - 249 999,Peugeot,407,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
139 000 DH,CHERY TIGGO2 PRO 2022 AUTOMATIQUE TOUTES OPTIONS,2022,Automatique,Essence,20 000 - 24 999,Chery,Tiggo,5,WW au Maroc,Oui,9 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,hyundai tucson automatique,2018,Automatique,Diesel,130 000 - 139 999,Hyundai,Tucson,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
104 000 DH,citroen c4 modèle2014 diesel,2014,Manuelle,Diesel,100 000 - 109 999,Citroen,C4,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
143 000 DH,Audi A5 Diesel Automatique 2011 à Tanger,2011,Automatique,Diesel,190 000 - 199 999,Audi,A5,5,Dédouanée,,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Tiguan 2024,2021,Manuelle,Diesel,150 000 - 159 999,Volkswagen,Tiguan,5,Dédouanée,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
27 000 DH,Uno,1997,Manuelle,Diesel,65 000 - 69 999,Fiat,126,5,WW au Maroc,Non,4 CV,Très bon,Aucun
,synik modèle 1996 duwana 2008,1996,Manuelle,Diesel,200 000 - 249 999,Renault,Scenic,5,Dédouanée,Non,7 CV,Excellent,Aucun
,FAW,,,Essence,,,,,,,6 CV,,Aucun
80 000 DH,Ford Focus Diesel Manuelle 2006 à Marrakech,2006,Manuelle,Diesel,250 000 - 299 999,Ford,Focus,5,WW au Maroc,Non,8 CV,Très bon,Aucun
520 000 DH,Volkswagen Tiguan,2023,Automatique,Diesel,0 - 4 999,Volkswagen,Tiguan,,,,8 CV,Neuf,Système de navigation/GPS
,كيا بيكانتو بنزين يدوي 2005 في تاوريرت,2005,Manuelle,Essence,100 000 - 109 999,Kia,Picanto,5,WW au Maroc,Non,6 CV,Excellent,"Climatisation, Vitres électriques"
96 000 DH,dacia dokker,2019,Manuelle,Diesel,110 000 - 119 999,Dacia,Dokker,3,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Verrouillage centralisé à distance, Vitres électriques"
,Mercedes-Benz Classe A Diesel Automatique 2020,2020,Automatique,Diesel,90 000 - 94 999,Mercedes-Benz,Classe A,5,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
1 640 000 DH,Opel corsa GS LINE. Diesel,2021,Manuelle,Diesel,10 000 - 14 999,Opel,Corsa,5,WW au Maroc,Oui,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Toyota FJ Essence Automatique 2007 à Tanger,2007,Automatique,Essence,80 000 - 84 999,Toyota,FJ,5,Dédouanée,Oui,23 CV,Très bon,"Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
23 000 DH,Golf 4 deouana 2005,2000,Manuelle,Diesel,95 000 - 99 999,Volkswagen,Golf 4,5,WW au Maroc,Non,6 CV,Très bon,"CD/MP3/Bluetooth, Verrouillage centralisé à distance, Vitres électriques"
,voiture Peugeot partnir,,,,,,,,,,,,Aucun
175 000 DH,DACIA,2024,Manuelle,Diesel,0 - 4 999,Dacia,Sandero,5,WW au Maroc,Oui,6 CV,Très bon,"ABS, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
